rowname,baseMean,log2FoldChange,lfcSE,pvalue,padj
CCDC74A,53.7016966514457,-0.799956888392514,0.8228636165329407,0.018840143546154896,0.08721273721547339
CCDC74B,55.56551431356138,-0.19677374817561913,0.4383790050707916,0.13242919932537367,0.33999805863771565
CCDC74BP1,0.09848633798772678,-0.015284367675981412,0.39208912653073197,0.8421900158376372,NA
CCDC75P1,0,NA,NA,NA,NA
CCDC77,182.0196542591001,-0.1217454538168343,0.224643063815824,0.5063718173618372,0.7452154028920448
CCDC78,12.263549555022072,-0.16571372409034402,0.39505715723997287,0.297916675169291,0.5633939628705935
CCDC8,8.252635723422257,-0.09309398938708101,0.3909201308571378,0.39934594836220394,0.6639539298194413
CCDC80,12.190300834188847,-0.061486232542421713,0.3600993052474471,0.6840155136892251,0.8516990214787016
CCDC81,5.2379289015734045,0.023847126821431374,0.37108407010540734,0.8446177416682754,0.9336944742402022
CCDC82,465.26200986079476,-0.282816790228977,0.3753134056686049,0.18971810250538318,0.4267140065611209
CCDC83,0.473407226541992,-0.02111900820857083,0.3927909509683807,0.4593312651554059,NA
CCDC84,288.32715181747574,-0.04929982152464893,0.3512062117275078,0.7526038630755677,0.8897056657129215
CCDC85A,0,NA,NA,NA,NA
CCDC85B,1157.3450452769268,-0.07815475920285496,0.30737086399678243,0.6815623625188538,0.8504544384293795
CCDC85C,1235.135526575588,0.4614905441264814,0.38184694000735414,0.0687681249376351,0.21812746606048872
CCDC86,2469.658492760788,-1.1369969404025633,0.5366986733787401,0.001972931602986495,0.01520610654249329
CCDC87,7.949160591379497,-0.060086443608358193,0.33215286643693115,0.740022436709475,0.8844740549396604
CCDC88A,1638.2764381639486,-0.33030517394956055,0.34608262719366284,0.14017343076647323,0.3518963563498184
CCDC88B,79.81856750181228,-0.6290293240806893,0.2724739038289753,0.004754326225945456,0.030198373150745438
CCDC88C,587.5518578495852,-0.28764104057608664,0.21848279676681284,0.11568435353085671,0.3117294380909097
CCDC89,1.0634842828778246,0.008040605811882214,0.38414088717823763,0.9184853603906313,NA
CCDC9,482.1312822689705,-0.026241847545285565,0.24812322330123446,0.8889264759913499,0.9551410879400619
CCDC90B,792.608614198596,0.5016189159944279,0.34601253023027795,0.041300294736915884,0.15319605267569733
CCDC91,206.70804577523361,-0.31106934915058004,0.3234907631959767,0.1577857945347051,0.3792042125752588
CCDC92,413.7497573149322,0.5694149133006593,0.21035068432065515,0.0020233858648824174,0.015524481402282173
CCDC92B,0.10874971006956148,-0.0016981507740059035,0.3920200738715427,1,NA
CCDC93,1295.7724535136094,0.6260514999535458,0.31640302269211024,0.010875557962735583,0.05711069901641415
CCDC94,486.74545711183896,0.2011140919827035,0.29973416914672096,0.33715497904354985,0.605019473744238
CCDC96,17.414654589565576,1.1875132066674159,0.5569289482485358,0.0024070479380374687,0.01778049531018393
CCDC97,827.8987942812117,0.3226757082917884,0.3817957520525416,0.1579986363983365,0.37943517837148066
CCER1,0,NA,NA,NA,NA
CCER2,0.8530326280245764,-0.06263436252332888,0.39573760332810093,0.4444215115663513,NA
CCHCR1,699.540232155283,0.23531726447629464,0.22659515968306765,0.21062336593368997,0.45579863125131714
CCIN,0.5667594996712275,-0.0029293695744402703,0.3919335250905237,1,NA
CCK,0,NA,NA,NA,NA
CCKAR,0,NA,NA,NA,NA
CCKBR,0,NA,NA,NA,NA
CCL1,0,NA,NA,NA,NA
CCL11,0,NA,NA,NA,NA
CCL13,0,NA,NA,NA,NA
CCL14,11.498315258559261,0.027794925564804014,0.3487789736457237,0.8660319347779246,0.9449645596905413
CCL15,348.6930337672467,0.18716738236877795,0.18262646963178872,0.2476976824831465,0.5047680283991535
CCL15-CCL14,50.03186400578327,-0.2522298322683167,0.41438552761713576,0.19821387407201538,0.4383512557119499
CCL16,28.432713260448928,0.2505433578880479,0.28886378288525194,0.23412071694245706,0.48658885333509855
CCL17,0,NA,NA,NA,NA
CCL18,0,NA,NA,NA,NA
CCL19,0.042894868239325507,-0.0015155010500679052,0.3920282728792433,1,NA
CCL2,0,NA,NA,NA,NA
CCL20,361.4346657640555,-3.5707314069863414,0.7380598889117125,3.7294357064557034e-8,1.4607912782517263e-6
CCL21,0.07137091158510843,-0.0016295533857794155,0.392024880740663,1,NA
CCL22,9.33313356669734,0.052966739927944345,0.33100945352000477,0.7726205447869644,0.8989277399829267
CCL23,0.29731280256523246,-0.00775095127625178,0.38977864900907555,0.8654177497415596,NA
CCL24,0.2841667358198615,-0.0018666317649464095,0.39200673401280367,1,NA
CCL25,0.16409256500149408,0.0027200272345377697,0.39074891923019595,0.9899385616785915,NA
CCL26,5.043866436414881,-0.1617468129578011,0.43029476122415516,0.08941527269142109,0.2624854634687393
CCL27,0.8806336941585096,-0.016624723446777446,0.3879758052738223,0.8038584752660016,NA
CCL28,5.315821433736045,0.12327494395016017,0.3718728307005797,0.4489429698187127,0.7049081088938495
CCL3,0,NA,NA,NA,NA
CCL3L1,0,NA,NA,NA,NA
CCL3L3,0.12561803475222413,-0.001830779004029939,0.3920201910648726,1,NA
CCL4,0,NA,NA,NA,NA
CCL4L2,0,NA,NA,NA,NA
CCL5,213.00555081032203,0.07815018398983069,0.3024393476969515,0.6880395280242005,0.8533321287730525
CCL7,0,NA,NA,NA,NA
CCL8,0,NA,NA,NA,NA
CCM2,830.6499424030978,0.7456460729491217,0.17933817619903933,6.916161479068067e-6,1.3810625196633176e-4
CCM2L,1.643531044866745,0.04804902660485085,0.37469828050598186,0.6968682912279818,NA
CCNA1,0,NA,NA,NA,NA
CCNA2,1645.1468306864767,-0.09316035882701561,0.23921091809850337,0.6158651377889962,0.8155277441253376
CCNB1,1886.6547197195123,-0.404853470398465,0.31437813088162814,0.07239999118475847,0.22649647047683194
CCNB1IP1,525.0236796297847,-0.6929329316931319,0.16279959242514405,4.376191119890157e-6,9.428871022206211e-5
CCNB1IP1P1,0,NA,NA,NA,NA
CCNB1IP1P2,0,NA,NA,NA,NA
CCNB1IP1P3,0.06593628476360977,-0.0016124202995874124,0.39202543876734586,1,NA
CCNB2,772.4695052334148,0.038744842932068174,0.25011799138799395,0.8430349439586549,0.9333382956886804
CCNB2P1,0.2558465817051492,-0.018447853737718838,0.39214276890863026,0.8259781179816745,NA
CCNB3,3.364546015934503,-0.23534239121197828,0.48290681764349147,0.03307497945469009,NA
CCNB3P1,2.155871458296753,0.11971218976190613,0.3955486311791242,0.3353392607627648,NA
CCNC,958.6361368901138,-0.13049596777263242,0.19042646138029204,0.42720004738502443,0.6875890763727355
CCND1,19236.047589120783,-0.17056343236051097,0.2992992840741988,0.3859948209078261,0.6509667569207277
CCND2,309.9167955315669,-2.880663155795517,0.4613522923727254,1.9233104017586625e-11,1.664301886137709e-9
CCND2P1,0.058261078352246164,-0.013694493377042902,0.39194573602012645,0.8421900158376372,NA
CCND3,577.3008778207709,-0.18283567926165967,0.29728691664880275,0.37157238119769737,0.6369812249103383
CCND3P1,0.14117742642266068,0.020927871641531034,0.39221265368632197,0.8639211219686436,NA
CCND3P2,0,NA,NA,NA,NA
CCNDBP1,427.9114950947921,0.17409463501086864,0.17096621765551528,0.25735418569929625,0.5164364455310145
CCNE1,623.6560352868859,0.04202033418819861,0.1574300174908306,0.7710785420897082,0.8985340898341923
CCNE2,55.616102687485785,-0.16232465105328422,0.3147305975814394,0.42149404558447867,0.6833438650352279
CCNF,711.9673454073464,0.15561789189359077,0.29643595354772845,0.44844841153179205,0.7047112369673547
CCNG1,3824.704097161022,0.26217313117342095,0.20115647539938913,0.1331122807012674,0.3410639382744986
CCNG1P1,0,NA,NA,NA,NA
CCNG2,208.19668263618138,0.3576517226703355,0.22205385160083513,0.05527133760948359,0.18872123754253306
CCNG2P1,0,NA,NA,NA,NA
CCNH,539.1353735429852,0.1653773762813149,0.19690916745317438,0.3334644450694945,0.6015731858196389
CCNHP1,0,NA,NA,NA,NA
CCNI,3162.8223253251513,0.05647024187872047,0.13148961547500362,0.6507271963675005,0.8348161466658343
CCNI2,3.5507035202632182,-0.055877556241637275,0.3729563804925135,0.6595744612869493,NA
CCNJ,480.55634381171234,-0.5556508919634267,0.21719071795213138,0.0030132539893478246,0.021147767426569708
CCNJL,221.20252574025807,-0.45462047366910635,0.2617256089136169,0.029294691324296455,0.12049157368604002
CCNJP1,0,NA,NA,NA,NA
CCNJP2,0.10273843535260826,-0.014018761577174957,0.3919735004326889,0.8421889172177842,NA
CCNK,2065.5146461105587,0.22810028333063984,0.13465262392550456,0.07039532589346968,0.22176923042867455
CCNL1,870.6126342944675,0.06633952929377823,0.3500204432588169,0.696174459309622,0.8586114193778286
CCNL2,1819.8353392215006,0.03878311745611441,0.3630575962518289,0.7954608837769006,0.9104106864646133
CCNL2P1,0,NA,NA,NA,NA
CCNO,5.492579901744627,-2.211580148623905,1.6284941180000638,0.007782603050994993,0.04436686534685005
CCNT1,724.9597296076148,0.217397851717838,0.18992011166981068,0.19192004226108608,0.42950052235282027
CCNT2,591.5034579075093,0.01886391270011372,0.2877860576496597,0.9271038066453205,0.9708779744592745
CCNT2P1,0,NA,NA,NA,NA
CCNY,1320.5692716687217,-0.38804723568753346,0.12236369423781354,8.105799918080223e-4,0.007441358145949128
CCNYL1,848.0848795323443,0.03742227965466918,0.15453392203933294,0.793779476176184,0.9093194809199391
CCNYL2,0.06095165027220317,-0.0016044384493693145,0.39202573159799003,1,NA
CCNYL3,0,NA,NA,NA,NA
CCP110,286.8631336024499,-0.7569308057354246,0.2964745879240735,0.001626563612250171,0.013070692130843562
CCPG1,660.6726080568627,-0.11084413180195173,0.15771923447919514,0.44152059454689924,0.6983020839195073
CCR1,1.3075928921180784,0.13505544636737665,0.4244096111885139,0.035641884832507915,NA
CCR10,8.929290315971993,0.08530302064536398,0.31566389579132276,0.6587452760103044,0.8389657110522453
CCR12P,0,NA,NA,NA,NA
CCR2,0,NA,NA,NA,NA
CCR3,0.18120950450062542,-0.015472081191949028,0.3921117782060671,0.8421889172177842,NA
CCR4,5.320131517400807,-0.14489577425700395,0.3780090166444679,0.38240463430115684,0.647781228454623
CCR5,0,NA,NA,NA,NA
CCR6,93.01716130216735,-0.08488345041065384,0.33760503090559413,0.6372388479807269,0.8266217032337085
CCR7,29.178630036672786,-0.3150074626108849,0.3935284392531803,0.16171676467292517,0.38485516391082797
CCR8,0.22053023730780666,0.027783631373152807,0.3930176522837674,0.6025251580532105,NA
CCR9,0.1436748167851018,-0.0025517014936349345,0.39197807995834744,1,NA
CCRL1P1,0.2934717642253985,-0.017047500753810285,0.391957737466884,0.8225058678020576,NA
CCRL2,1.4650668781709684,0.047399533083931016,0.38805746152877263,0.5701801060060382,NA
CCS,555.9300734600905,0.6806226825137665,0.24076087283133163,0.0010694907472886556,0.009251155524111836
CCSAP,188.10522448473938,-0.6488410072190943,0.2913255309565531,0.00505509607768061,0.031674178704942164
CCSER1,0.30933934359493076,-0.0168201717889848,0.39226054141453937,0.7406065219625924,NA
CCSER2,500.9107345160798,-0.3979411391036827,0.19723720466202313,0.02049961127326946,0.09267595791964021
CCT2,5043.631520845897,0.06511959045261224,0.13381396329838516,0.6045356636682673,0.8095504539993901
CCT3,11714.817504309225,0.2817262927710273,0.25787588385673454,0.17276014346560148,0.4011717344810253
CCT4,8309.720161840096,0.18810093460195396,0.1331632984429641,0.1254052794074341,0.3278608674016709
CCT4P1,0,NA,NA,NA,NA
CCT4P2,2.0234162817370582,-0.04658045597348838,0.39041581029249023,0.4775463825497744,NA
CCT5,8763.319671842839,0.22321187699288889,0.13193000117543238,0.06646732694094797,0.21326504649231698
CCT5P1,0.37093761598775915,0.04346796626970422,0.39394158993193285,0.5649783417469143,NA
CCT5P2,0.9372698831208988,0.03208539654252577,0.385068137147237,0.6992093008845748,NA
CCT6A,7709.189906761659,0.18698472463319663,0.14069515471710264,0.15717752327617426,0.37863864670629394
CCT6B,14.524945030335099,0.3901968441239478,0.4272760074415936,0.10313555925476305,0.28881737913396155
CCT6P1,32.69921839225275,0.038480366256331236,0.3424412532891779,0.8229229491264055,0.9231781361639386
CCT6P2,1.8131019374798318,0.010864312824444637,0.37773752545256767,0.9157179359450823,NA
CCT6P3,139.1398110782209,0.015449909814834309,0.3386435624294635,0.9319724134046624,0.9727255115584601
CCT6P4,0.10832275083733937,-0.0016777494489152369,0.3920199589725763,1,NA
CCT7,11180.71578305977,0.07820174088542882,0.24464925133352863,0.6761346649958699,0.8475819089510018
CCT7P1,0.6052716472459353,0.015087548410541739,0.38863738433843603,0.7524288953691364,NA
CCT7P2,0.9328749816758553,-0.09526208048460633,0.40697005185075025,0.08819482362927121,NA
CCT8,5185.284493604323,-0.09804516162178174,0.12195208514054408,0.3758296911778022,0.6416784416077733
CCT8L1P,0.042894868239325507,-0.0015155010500679052,0.3920282728792433,1,NA
CCT8L2,0,NA,NA,NA,NA
CCT8P1,22.121068889764164,-0.22821913443380196,0.34663618021816633,0.2722605378093909,0.5340333815583276
CCZ1,892.6316509516254,-0.2418087441721129,0.11386927568058809,0.02610943734810493,0.11020938516983998
CCZ1B,637.2788552922547,-0.3441882224109441,0.277072622529357,0.10389980718941404,0.29026581101417137
CD101,1.5646807648484138,-0.019750729329194684,0.38211183783638347,0.8176349605874211,NA
CD109,313.2842168174287,-0.6995411252188911,0.34043882175384493,0.00662630410643756,0.03943257558626419
CD14,64.06928810883943,0.93974231041648,1.0948296436713603,0.015569315856814541,0.07581666210669397
CD151,2951.3294679701667,0.22071247017328963,0.3156821523693807,0.3000745579110845,0.5657684240329579
CD160,2.9778373948536414,0.0025065926181679285,0.37296845051080735,0.9859882714021673,NA
CD163,2.158430513678304,-0.010889241507743461,0.37391832578934614,0.9202655340073667,NA
CD163L1,21.529259546036723,-1.0577662058882111,0.5345649904734018,0.0037459530514875627,0.025141994206732868
CD164,3244.1772247928266,0.30230798383864316,0.21019063959300202,0.0939578162471874,0.2716312643815357
CD164L2,0,NA,NA,NA,NA
CD177,0.16072839288431268,-0.014081269361235915,0.3919788359785633,0.8421878794466677,NA
CD177P1,0.06095165027220317,-0.0016044384493693145,0.39202573159799003,1,NA
CD180,2.116301455229331,0.027538721578014545,0.37009780122274205,0.8276181477748865,NA
CD19,5.625172916075644,0.051753974269736165,0.3726813816426319,0.6883535834318358,0.853513745170838
CD1A,0,NA,NA,NA,NA
CD1B,0,NA,NA,NA,NA
CD1C,0,NA,NA,NA,NA
CD1D,1.7624527443528524,0.19146947554873597,0.4543609825966924,0.04363637850158505,NA
CD1E,0,NA,NA,NA,NA
CD2,0.697560062413426,0.0770680317406399,0.40071871595719144,0.23290447036391143,NA
CD200,1.32924769867443,0.0940142609612124,0.4021002630274834,0.18034254522707857,NA
CD200R1,0.8097361594347094,-0.0031147288757789942,0.3919145072153163,1,NA
CD200R1L,0.059843567113282765,-0.013766633985441229,0.3919518367669722,0.8421900158376373,NA
CD207,2.0193579805199473,-0.08711705018179138,0.379097671833381,0.5076765030379069,NA
CD209,3.038778478806593,-0.07037012218310376,0.37947978346416283,0.5567831284709996,NA
CD22,113.81086072390345,0.9215973728528674,0.36516737168155416,0.0014182486996036118,0.011679335382827371
CD226,23.54193267372752,-0.020063927632275103,0.3002460235926267,0.9148501733838177,0.9663517164591624
CD24,2344.1908464683256,-1.50268613518121,0.4455864040008344,4.153141050710059e-5,6.473814560270087e-4
CD244,0.0568778973230751,0.019683860631762997,0.3920642881509322,0.8639200176954824,NA
CD247,1.4229708431133965,-0.017579013535530465,0.3771442808447764,0.8630329698703654,NA
CD248,55.2900570427947,-0.5281742474774754,0.5122055154739212,0.04799811839363641,0.17019945603091685
CD24P1,0,NA,NA,NA,NA
CD24P2,0,NA,NA,NA,NA
CD24P4,0,NA,NA,NA,NA
CD27,4.87963342398126,0.06380544927644868,0.35457039209757696,0.6930053069753745,0.8565007337666523
CD274,1.1675589866278704,-0.025235870320601875,0.381369239754965,0.787025850566379,NA
CD276,1759.815015634153,-0.18628432465872405,0.2979004319528353,0.3633838887657394,0.6301569173328908
CD28,2.6042796677471554,0.10186995161575017,0.38816015215610544,0.41494138629846367,NA
CD2AP,1068.5306666199183,-0.794196224252639,0.2922916568694458,9.815631310582283e-4,0.008632330679358374
CD2BP2,2655.3769612653978,-0.2574059808911612,0.27458801612837447,0.20899990473021027,0.45324851570963826
CD300A,0,NA,NA,NA,NA
CD300C,1.7366642394456515,-0.15083995427261143,0.41950380973800233,0.1554535485812626,NA
CD300E,1.2175960617066293,0.08232301498108549,0.3942736542451435,0.34572594924107464,NA
CD300LB,0.07137091158510843,-0.0016295533857794155,0.392024880740663,1,NA
CD300LD,1.7166896712075543,0.01173234806155332,0.3823636890724996,0.8871242217815839,NA
CD300LF,0,NA,NA,NA,NA
CD300LG,2.336838727661686,-0.11699961960752123,0.3953011157468508,0.3444290773276231,NA
CD302,347.1743120489939,0.5722598238720171,0.46412091685272977,0.03986404947888684,0.1489636056358795
CD320,1850.6465984086599,0.09343565396723572,0.31209939033996625,0.6380511400333988,0.8269677616914094
CD33,2.421132890328579,0.030361563440800324,0.3725521022909027,0.8030744036485669,NA
CD34,2.698149034081839,-0.0519938858482914,0.36244858598272894,0.7234798271523492,NA
CD36,77.61845885244294,-0.3124512471835587,0.44289543611370846,0.13633879548279904,0.3462529409468393
CD37,14.38055542916071,-0.4022413570072868,0.5611059273028283,0.06854047682033018,0.21776712227690595
CD38,3.8023561079048305,0.07678545391246624,0.3829261017548285,0.5118111545997994,0.7495055166985023
CD3D,10.281296484117254,-0.2644035310078433,0.3991335693052996,0.2083250494385751,0.4522343975022983
CD3E,0,NA,NA,NA,NA
CD3EAP,626.5488588632691,-0.3792580684896269,0.18405556086698463,0.020113052219382067,0.09138815755600252
CD3G,8.092642281987102,-0.0023349831190344226,0.3447365546184561,0.9843366120318472,0.9940322658424338
CD4,7.188365587300892,-0.6598256049251194,0.6416732689910235,0.030967250964163494,0.12526685898842385
CD40,124.54800221136453,-0.7734170449326684,0.24063906765205148,2.4657663410977123e-4,0.0028775436689540607
CD40LG,0.10849494012737194,0.018533121112395596,0.39198712860356866,0.8639211219686436,NA
CD44,3.9278095984023795,-0.09725478535108634,0.378939509017821,0.48295920992989794,0.728516331676619
CD46,1843.7644704939871,0.18032116281938526,0.18982618295150067,0.2801221431733555,0.5429463908801316
CD46P1,0.06112383956223574,0.020004223027277775,0.39209289297111644,0.8639200176954824,NA
CD47,626.5451751561884,-0.17548626220017022,0.24786016977549574,0.36156147129993765,0.628374155306328
CD48,0,NA,NA,NA,NA
CD5,0.23784501535868527,0.006522745478817555,0.39066817283525274,0.8527907668350537,NA
CD52,2.9531332247789255,-0.03707455179818814,0.37393045070020947,0.7630013775672204,NA
CD53,0,NA,NA,NA,NA
CD55,323.6201718567452,0.07121372236765773,0.1763156039383379,0.6521468694863448,0.8354297418206099
CD58,106.3367222155782,-1.044825694990515,0.4092067049629699,9.08198442728541e-4,0.008151374507121735
CD59,3181.3927851094377,0.029616438496096006,0.1776251292317506,0.8495468639798863,0.9368135345525693
CD5L,0,NA,NA,NA,NA
CD6,2.397824943965609,-0.0404196091595272,0.37393694283812506,0.7362546408475523,NA
CD63,4322.53856195184,-0.31218651259065194,0.15985402158271597,0.032003104490063286,0.12801241796025314
CD68,949.3175227639596,0.7489369229392604,0.2978801391528531,0.0021380001409866743,0.016184385606398632
CD69,0.06137860950442528,-0.001603810936373829,0.39202567371618285,1,NA
CD7,2425.7595711863373,0.37769108950188907,0.38152454500225524,0.11701934971835863,0.3138871968915972
CD70,0.48407790506175635,-0.023235466774296668,0.38929432366211597,0.7075107991311168,NA
CD72,4.051494058639927,-0.05010960078178446,0.3653328121895493,0.7219368980120073,0.8754014965892541
CD74,1067.1637065504653,-0.6920372998941514,0.36959028772321756,0.00972396003023157,0.05248876799357507
CD79A,128.78791366551565,-0.16184856127477276,0.3435167472226185,0.4114404021380503,0.6747685685181115
CD79B,3.2936861324497313,-0.05118272457420464,0.37540464861772427,0.6733207465228256,NA
CD80,0.17289864312037562,0.0035286561764365618,0.3907538185697851,0.9899385616785917,NA
CD81,0.4392059359941895,-0.032634034680404087,0.3927674852850978,0.622229728906009,NA
CD82,15.244012991844077,-0.11966665527691994,0.35141470786854395,0.5100821272711622,0.7484717863105276
CD83,47.72767343177571,0.7286239350626929,0.31335344004790305,0.003486559883682303,0.023724137542597265
CD83P1,0,NA,NA,NA,NA
CD84,7.747401033541308,0.13875595216962336,0.3684428123191226,0.42382246453681877,0.6850398866008299
CD86,0,NA,NA,NA,NA
CD8A,3.777391563451626,0.6064842724734116,0.9155598396879348,0.030783964544942376,0.12475237113651462
CD8B,0.11335729231917648,-0.01402267936051968,0.391974230025381,0.8421889172177842,NA
CD8B2,0.10563217891738237,-0.013901036230553384,0.39196514080547906,0.8421889172177841,NA
CD9,756.2648061365954,0.9647636120083578,0.3632182704790423,9.279633135101747e-4,0.008256009072324653
CD93,4.241393963727242,0.0029914516243411777,0.36323364143820713,0.9815692418142177,0.9926813464385296
CD96,4.372278922100303,-0.07186953955109894,0.36316795323728873,0.6330753748441524,0.8245088121314232
CD99,3356.393747781441,0.9996369546943028,0.1633522876230632,1.452761021055206e-10,1.0567798741733013e-8
CD99L2,432.0339959381221,0.8901430049919787,0.29397571144741586,3.571566048991632e-4,0.003861234463156134
CD99P1,51.22944310631035,0.6333406266737099,0.3694688180588706,0.01642553782468561,0.07905002314641842
CDA,358.3976715683433,1.5231184158983053,0.3057770112968071,5.450382486354725e-8,2.015981667349995e-6
CDADC1,81.11786187081616,0.33820388174891647,0.28483730358339376,0.11546405403267977,0.31142834240321016
CDAN1,433.19987333990343,-0.01863436922321627,0.2468970759520943,0.9249745667859839,0.9702201032501048
CDC123,1633.5969959135987,-0.09971288989369566,0.12672849273292822,0.40617656683727504,0.6696981365360187
CDC14A,112.4933103096685,-0.2802612418662176,0.3088840744300384,0.19197102471154678,0.42952087265738625
CDC14B,827.6443998404488,-0.04585527378781744,0.14309761613908825,0.7289092434227911,0.879300948465237
CDC14C,0,NA,NA,NA,NA
CDC16,808.4593294319834,-0.30281936304593743,0.26297024895691945,0.13813820120380008,0.3492550747416832
CDC20,2316.1752110440684,0.017902211032325928,0.3189770379761742,0.9258607335931034,0.9704575659646115
CDC20B,4.354770014658768,0.04610294534662282,0.36118086590416404,0.7574179905780557,0.8924302658273047
CDC20P1,0.10401870780156125,0.018566528167850902,0.3919889574259425,0.8639211219686436,NA
CDC23,920.9186951379129,0.42860904938365835,0.13410256353447106,6.810325234591987e-4,0.006425851036666287
CDC25A,843.1304057338673,0.21720511845817453,0.27365538683542706,0.2911653887483031,0.5552149911103214
CDC25B,1540.948883626382,-0.15729294531572546,0.3382362858339295,0.4183599762341336,0.680983384746543
CDC25C,338.4235952361073,0.7050866768227393,0.4150298474858537,0.014191206421552097,0.07061396393994457
CDC26,270.57365653630944,-0.15610319558511415,0.20614309244616894,0.3723674534381896,0.6373782852417347
CDC27,2320.3917755354523,-0.02244984079206852,0.14160881529678873,0.8632588793932865,0.9441216197843656
CDC27P1,1.1361617985549242,0.03904047187710289,0.3873822124260574,0.6393931800134518,NA
CDC27P2,2.7578077934353273,0.15598758383435002,0.41137965276880073,0.22953147907903568,NA
CDC34,2816.8159791982416,0.0840654586141453,0.2784220324195599,0.6761025740126958,0.8475819089510018
CDC37,4979.532523435991,-0.38477206444850226,0.18969319555692907,0.019452901999898776,0.08918443305835945
CDC37L1,316.52320015523986,0.8583371788408414,0.3772280960918215,0.0030210839597887553,0.021179476167844435
CDC37P2,0.7859512882692329,0.014005881396845296,0.38996716844190904,0.780969068265229,NA
CDC40,415.9551433004869,0.09950665831378606,0.14429788433160412,0.45818840511986736,0.7114766071940182
CDC42,4623.547712538772,0.05075838109133016,0.12693469043176575,0.6715034069892443,0.8454104096342153
CDC42BPA,973.4364213843551,-0.028748066422487277,0.21499233790382397,0.8647670392594484,0.9444286626395307
CDC42BPB,2227.100482565753,0.016302323267914406,0.15274367929391036,0.9095208882204364,0.9637123596070879
CDC42BPG,343.2403087901678,0.6480738051683129,0.4069411338995435,0.019794157028897426,0.09035476722081077
CDC42EP1,3098.5546538888893,0.27384126648994067,0.35960906345255644,0.21406863241919544,0.4609037954666145
CDC42EP2,1096.9279744050345,0.24097010150482262,0.37652029749549903,0.24807381943901105,0.5050617749704249
CDC42EP3,23.11454703243641,-0.18542578847746555,0.4290866115059026,0.16126865230297838,0.3842077249813315
CDC42EP3P1,0.059843567113282765,-0.013766633985441229,0.3919518367669722,0.8421900158376373,NA
CDC42EP4,1477.1769231450364,0.23112416758179535,0.25188333523560014,0.2473816257751179,0.5045793574236277
CDC42EP5,5.977658614194831,-0.3178501906235978,0.5372681032187355,0.062232743261708794,0.20400587683816815
CDC42P1,0.22202662819744337,-0.002553936792080058,0.39197141796805196,1,NA
CDC42P2,0.09848633798772678,-0.015284367675981412,0.39208912653073197,0.8421900158376372,NA
CDC42P3,0,NA,NA,NA,NA
CDC42P4,0.34859277442880104,-0.007952611411263789,0.39108341375845046,0.8259297508504583,NA
CDC42P5,0,NA,NA,NA,NA
CDC42P6,1.8705260824147807,-0.07816363908623039,0.3919248854108198,0.407609916615748,NA
CDC42SE1,647.9956870222022,0.296574208216228,0.19366193005622598,0.07988472585064171,0.24260816542632263
CDC42SE2,631.4018406403072,-0.26287574140699743,0.12869928961947721,0.02983531048124411,0.12189891852498558
CDC45,359.0865598641926,-0.2901975184350772,0.31816331425623307,0.18098689073994595,0.41305506635101163
CDC5L,1265.7351489416799,-0.08513757619484325,0.13652370927325727,0.5065357265072253,0.7452412364561664
CDC6,1259.595446311328,-0.08581850988778851,0.27816492042763946,0.6610682681995763,0.8401219053570133
CDC7,180.92988817550358,-0.06395663923130487,0.25037504129095767,0.7382235500643562,0.8835901692947963
CDC73,742.7479645483014,-0.040962935685694674,0.1769101093355544,0.7940998488805656,0.9094136960416465
CDCA2,360.29537563693384,-0.13874037668089975,0.23506272401763037,0.46079544232794917,0.7133270345563185
CDCA3,416.6396026312759,0.09180672347315,0.27420590826174535,0.6407756936469535,0.828620121573763
CDCA4,776.9976204160336,0.25621775234359256,0.273700007710142,0.2393252452417317,0.4936446727400342
CDCA4P1,0.26849232069069573,0.02283138151831016,0.3921520141525317,0.8479600123652787,NA
CDCA4P2,0,NA,NA,NA,NA
CDCA4P3,0,NA,NA,NA,NA
CDCA4P4,0.39930045224260846,0.02100021248602307,0.3909424152251899,0.6255556532561832,NA
CDCA5,1045.1601559911596,-0.12020006859264366,0.2888071639864625,0.5456701023287175,0.7702510148931333
CDCA7,540.8202096180561,-0.6613821376594928,0.21547164214383777,4.6524430878006594e-4,0.004747543126869931
CDCA7L,38.30962474735953,-1.4165187793625833,0.3001862639774547,2.126607996961516e-7,6.6569802790131384e-6
CDCA8,696.3929492192378,-0.046705948540910126,0.3053088683885902,0.804445630965279,0.9148832235427041
CDCP1,38.70704998088165,-1.8840067241094995,0.40493007284430216,2.897824196621974e-7,8.748451072647683e-6
CDCP2,0,NA,NA,NA,NA
CDH1,392.16019159501036,0.2779968046084456,0.32155036020844474,0.20393646997985532,0.44613110631709435
CDH10,2.682064134028889,-0.0020879505559645304,0.3697448905252802,0.9866260178650431,NA
CDH11,3.221536498273955,0.023358764431327676,0.3686420945255704,0.8572630735043196,NA
CDH12,7.272822917782413,0.3487018678057221,0.524270719375227,0.08512086999699948,0.2535698927601724
CDH12P1,0.24233334406286117,-5.639282658680597e-4,0.3907743575307465,0.9899385616785916,NA
CDH12P2,1.1471732635353364,0.007437930944274662,0.390247149506153,0.8809604695908705,NA
CDH12P3,0.24233334406286117,-5.639282658680597e-4,0.3907743575307465,0.9899385616785916,NA
CDH12P4,0.24233334406286117,-5.639282658680597e-4,0.3907743575307465,0.9899385616785916,NA
